ANO,REGIAO,UF,MUNICIPIO,AREA,DEPENDENCIA_ADM,LOCALIZACAO,NOTA_LP,NOTA_MT,SEXO,RACA_COR,MES_NASC,ANO_NASC,COMPUTADOR,ESC_MAE,ESC_PAI,USO_TEMPO_TELAS,AFAZERES_DOM,TRABALHO,PERSPECTIVAS
2017,Norte,PA,1507003,Interior,Municipal,Rural,219.810355,198.979567,Masculino,Preta,Setembro,2002,"Sim, dois",Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,288.219343,282.540218,Feminino,Branca,Fevereiro,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Nordeste,MA,2111201,Interior,Municipal,Rural,246.016615,233.374644,Masculino,Parda,Maio,2001,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Menos de 1 hora,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,SP,3518859,Interior,Municipal,Urbana,257.813206,185.975099,Feminino,Não quero declarar,Janeiro,2003,"Sim, um",Nunca estudou,Não sei,Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3513009,Interior,Estadual,Urbana,231.997613,254.454771,Masculino,Preta,Maio,2003,"Sim, um",Não sei,Não sei,Menos de 1 hora,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,260.73051,249.65865,Masculino,Branca,Junho,2003,"Sim, três",Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3539509,Interior,Estadual,Urbana,301.55078,330.760374,Masculino,Branca,Agosto,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Sul,PR,4113700,Interior,Estadual,Urbana,333.232383,345.129788,Masculino,Parda,Julho,2002,"Sim, um",Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,ES,3201308,Interior,Municipal,Urbana,189.197453,248.229204,Masculino,Branca,Novembro,2000,Não tem,Não sei,Não sei,Menos de 1 hora,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Norte,AM,1301209,Interior,Municipal,Urbana,163.729995,138.434985, , , , , , ,"Completou o Ensino Médio, mas não completou a Faculdade","Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Menos de 1 hora,Sim,Somente continuar estudando
2017,Nordeste,PB,2503209,Interior,Municipal,Urbana,279.025032,253.95582,Masculino,Preta,Novembro,2002,"Sim, um",Completou a Faculdade,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Mais de 3 horas,Sim,Continuar estudando e trabalhar
2017,Sudeste,SP,3548708,Interior,Estadual,Urbana,297.164963,328.712144,Masculino,Parda,Junho,2003,"Sim, um",Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Nordeste,PE,2611606,Capital,Estadual,Urbana,295.740138,225.822472,Masculino,Preta,Agosto,2000,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3522000,Interior,Estadual,Urbana,235.335279,275.861309,Feminino,Parda,Novembro,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Mais de 2 horas, até 3 horas","Mais de 2 horas, até 3 horas",Sim,Continuar estudando e trabalhar
2017,Nordeste,MA,2104800,Interior,Municipal,Urbana,195.761606,214.893175,Feminino,Parda,Abril,2003,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Nunca estudou,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Norte,AP,1600600,Interior,Estadual,Urbana,226.951722,237.562991,Masculino,Parda,Maio,2001,"Sim, um",Não sei,Não sei,Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2922805,Interior,Municipal,Urbana,212.128026,238.719962,Masculino,Não quero declarar,Janeiro,2003,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Nunca estudou,Menos de 1 hora,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,GO,5205497,Interior,Municipal,Urbana,210.609984,270.964805,Feminino,Parda,Novembro,2002,Não tem,Não sei,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,MT,5107305,Interior,Estadual,Urbana,176.855438,177.510709,Masculino,Parda,Janeiro,2003,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Menos de 1 hora,Menos de 1 hora,Não,Somente continuar estudando
2017,Sul,SC,4208906,Interior,Municipal,Urbana,316.921112,300.799683,Masculino,Branca,Junho,2003,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sul,PR,4119905,Interior,Estadual,Urbana,337.658033,298.188729,Feminino,Branca,Agosto,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,"Mais de 2 horas, até 3 horas",Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3541000,Interior,Municipal,Urbana,294.583067,289.732611,Masculino,Branca,Setembro,2003,"Sim, três",Completou a Faculdade,Não sei,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,PI,2200400,Interior,Estadual,Urbana,222.360627,260.544799,Masculino,Não quero declarar,Janeiro,2003,Não tem,Nunca estudou,Não completou a 4.ª série/5.º ano do Ensino Fundametal,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Nordeste,MA,2103505,Interior,Municipal,Urbana,244.368056,266.399632,Masculino,Preta,Janeiro,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Entre 1 e 2 horas,Não faço trabalhos domésticos,Sim,Ainda não sei
2017,Centro-Oeste,DF,5300108,Capital,Estadual,Urbana,256.469479,251.034999,Feminino,Parda,Março,2003,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Ainda não sei
2017,Nordeste,AL,2704500,Interior,Municipal,Urbana,241.904612,283.019774,Masculino,Amarela,Julho,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Nordeste,BA,2903953,Interior,Municipal,Urbana,274.33813,271.323914,Masculino,Branca,Abril,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,MS,5005608,Interior,Municipal,Rural,242.65278,236.001807,Feminino,Não quero declarar,Março,2003,"Sim, dois",Não sei,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Ainda não sei
2017,Sul,PR,4119905,Interior,Estadual,Urbana,284.647806,291.068158,Feminino,Branca,Abril,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sul,RS,4301602,Interior,Municipal,Urbana,225.643971,212.935155,Feminino,Não quero declarar,Julho,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Entre 1 e 2 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sul,PR,4107546,Interior,Estadual,Urbana,258.046967,260.205309,Masculino,Branca,Janeiro,2003,"Sim, um",Não sei,Não sei, ,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2914307,Interior,Municipal,Urbana,284.633812,264.213627,Masculino,Preta,Agosto,2001,Não tem,Não sei,Não sei,Entre 1 e 2 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sul,RS,4321006,Interior,Estadual,Urbana,283.750225,270.438747,Feminino,Branca,Junho,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Mais de 3 horas,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,ES,3201308,Interior,Municipal,Urbana,227.275561,255.229327,Feminino,Branca,Maio,2003,"Sim, um",Não sei,Não sei,Menos de 1 hora,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,MS,6310605,Interior,Municipal,Rural,257.371082,301.95861,Masculino,Parda,Abril,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Nordeste,RN,2409308,Interior,Estadual,Urbana,188.802764,336.528127,Masculino,Preta,Abril,2002,Não tem,Não sei,Não sei,"Mais de 2 horas, até 3 horas",Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2904050,Interior,Municipal,Urbana,225.978057,250.395367,Feminino,Não quero declarar,Abril,2003,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Entre 1 e 2 horas,Mais de 3 horas,Não,Somente continuar estudando
2017,Nordeste,PB,2503001,Interior,Municipal,Urbana,262.939313,224.602175,Feminino,Parda,Dezembro,1999,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sul,RS,4306452,Interior,Estadual,Urbana,235.223495,269.736516,Masculino,Branca,Dezembro,2002,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,Entre 1 e 2 horas,"Mais de 2 horas, até 3 horas",Não,Ainda não sei
2017,Centro-Oeste,GO,5201405,Interior,Estadual,Urbana,162.194102,209.679483,Masculino,Preta,Agosto,2000,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Menos de 1 hora,Entre 1 e 2 horas,Sim,Somente continuar estudando
2017,Sul,SC,4208906,Interior,Estadual,Urbana,253.135945,250.162463,Masculino,Não quero declarar,Abril,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,MA,2104206,Interior,Municipal,Urbana,260.220731,221.597907,Feminino,Parda,Março,2003,"Sim, um",Completou a Faculdade,Não sei,Menos de 1 hora,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,RJ,3304557,Capital,Municipal,Urbana,234.428057,237.919976,Feminino, ,Fevereiro,2003,"Sim, um",Não sei,Não sei,Menos de 1 hora,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,CE,2304400,Capital,Estadual,Urbana,265.326288,287.785266,Masculino,Branca,Janeiro,2002,Não tem,Não sei,Não sei,Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Nordeste,MA,2103901,Interior,Municipal,Urbana,277.486715,250.675946,Feminino,Parda,Outubro,2003,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,CE,2303501,Interior,Municipal,Urbana,207.139818,208.624739,Feminino,Parda,Fevereiro,2003,Não tem,Não sei,Não sei,Entre 1 e 2 horas,Não faço trabalhos domésticos,Não,Ainda não sei
2017,Nordeste,BA,2920205,Interior,Municipal,Rural,239.119257,187.834134,Masculino,Não quero declarar,Setembro,2002,"Sim, um",Completou a Faculdade,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Ainda não sei
2017,Sul,RS,4304606,Interior,Municipal,Urbana,218.005662,222.965592,Feminino,Branca,Janeiro,2001,Não tem,Não sei,Não sei,Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sul,PR,4123907,Interior,Estadual,Urbana,255.472895,265.277258,Feminino,Parda,Novembro,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Norte,AM,1302603,Capital,Estadual,Urbana,349.336008,363.03579,Masculino,Parda,Outubro,2001,Não tem,Não sei,Não sei,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,SP,3556503,Interior,Estadual,Urbana,233.858116,165.867052,Masculino,Parda,Fevereiro,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Sim,Somente trabalhar
2017,Nordeste,CE,2311306,Interior,Municipal,Urbana,302.405058,239.182975,Feminino,Branca,Novembro,2003,"Sim, dois",Não sei,Não sei,Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Norte,AM,1302504,Interior,Estadual,Urbana,268.313285,239.635311,Feminino,Preta,Janeiro,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou o Ensino Médio, mas não completou a Faculdade",Menos de 1 hora,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,MA,2112209,Interior,Municipal,Urbana,245.577301,236.415131,Feminino,Parda,Setembro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,PE,2609501,Interior,Estadual,Urbana,204.310278,226.451149,Feminino,Parda,Outubro,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,SP,3542909,Interior,Municipal,Urbana,248.719385,211.530078,Feminino,Parda,Março,2003,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Sim,Continuar estudando e trabalhar
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,250.770346,279.387667,Masculino,Parda,Abril,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Menos de 1 hora,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sul,PR,4106902,Capital,Estadual,Urbana,299.45277,303.302206,Masculino,Branca,Junho,2002,"Sim, quatro ou mais",Completou a Faculdade,Completou a Faculdade,Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3546900,Interior,Estadual,Urbana,284.365893,307.559636,Feminino,Parda,Abril,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3537404,Interior,Estadual,Urbana,244.268448,253.323175,Masculino,Indígena,Março,2002,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Norte,AM,6305539,Interior,Estadual,Urbana,221.708652,201.311227,Feminino,Parda,Março,2002,"Sim, um",Não sei,Não sei, ,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,RJ,3304557,Capital,Municipal,Urbana,320.129639,310.824866,Masculino,Branca,Novembro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sul,PR,4104659,Interior,Estadual,Urbana,244.312908,280.093476,Masculino,Parda,Março,2001,Não tem,Não sei,Não sei,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3525904,Interior,Estadual,Urbana,248.91226700000001,251.531211,Feminino,Branca,Março,2003,"Sim, um",Não sei,"Completou o Ensino Médio, mas não completou a Faculdade","Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,MA,2103307,Interior,Municipal,Urbana,259.625392,232.484279,Feminino,Parda,Maio,2003, ,Não sei,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,MG,3136207,Interior,Municipal,Urbana,286.370245,278.635804,Feminino,Parda,Novembro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,MG,3136702,Interior,Estadual,Urbana,187.84177,223.331407,Masculino,Não quero declarar,Novembro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Não faço trabalhos domésticos,Sim,Ainda não sei
